관측소명:해운대해수욕장
위도:35.148972
경도:129.170166
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2024/04/23 14:56:00	31.3	서남서	245	15.53	0.80	5.6	1.21	6.0	9.9	북동	49	15.5	1009.9	-	62	
2024/04/23 14:57:00	27.9	서남서	243	15.52	0.81	5.3	1.21	6.0	9.5	북동	55	15.5	1009.9	-	79	
2024/04/23 14:58:00	26.2	서남서	248	15.53	0.83	5.6	1.16	4.0	10.4	북동	56	15.5	1009.7	-	108	
2024/04/23 14:59:00	22.5	서남서	238	15.53	0.81	5.6	1.16	4.0	10.9	북동	54	15.6	1009.7	-	104	
2024/04/23 15:00:00	24.3	서남서	239	15.53	0.79	5.7	1.16	4.0	10.5	북동	55	15.6	1009.6	-	99	
2024/04/23 15:01:00	23.4	서남서	245	15.53	0.80	5.9	0.99	5.0	12.9	동북동	61	15.6	1009.4	-	116	
2024/04/23 15:02:00	29.1	서남서	238	15.53	0.70	5.5	0.89	6.5	9.7	동북동	57	15.5	1009.6	-	93	
2024/04/23 15:03:00	25.2	서남서	246	15.53	0.71	5.4	1.02	5.0	10.4	동북동	59	15.5	1009.5	-	105	
2024/04/23 15:04:00	23.8	서남서	241	15.53	0.75	5.3	1.02	5.0	11.9	북동	55	15.5	1009.4	-	91	
2024/04/23 15:05:00	27.0	서남서	244	15.53	0.76	5.1	1.02	5.0	12.1	북동	53	15.6	1009.5	-	95	
2024/04/23 15:06:00	24.1	서남서	242	15.54	0.77	5.2	1.02	5.0	11.3	북동	43	15.5	1009.5	-	178	
2024/04/23 15:07:00	24.1	서남서	249	15.53	0.76	5.1	0.97	5.5	12.5	북동	50	15.5	1009.4	-	61	
2024/04/23 15:08:00	23.2	서남서	237	15.54	0.79	5.2	1.02	6.0	10.4	북동	46	15.5	1009.6	-	109	
2024/04/23 15:09:00	25.9	서남서	249	15.54	0.77	5.2	1.02	6.0	10.1	북동	44	15.5	1009.5	-	117	
2024/04/23 15:10:00	28.9	서남서	241	15.54	0.79	5.2	1.02	6.0	10.4	북동	56	15.5	1009.5	-	110	
2024/04/23 15:11:00	28.9	서남서	240	15.54	0.82	5.4	1.02	6.0	11.1	북동	52	15.6	1009.5	-	99	
2024/04/23 15:12:00	29.4	서남서	237	15.54	0.76	5.0	1.06	6.5	10.0	북동	53	15.5	1009.6	-	118	
2024/04/23 15:13:00	24.3	서남서	239	15.54	0.79	5.2	1.06	6.5	10.2	북동	51	15.4	1009.6	-	117	
2024/04/23 15:14:00	26.9	서남서	237	15.54	0.74	4.8	1.06	6.5	10.4	북동	54	15.5	1009.5	-	113	
2024/04/23 15:15:00	27.8	서남서	238	15.54	0.79	5.4	1.06	6.5	11.5	동북동	59	15.4	1009.5	-	104	
2024/04/23 15:16:00	28.8	서남서	244	15.54	0.77	5.4	1.06	6.5	9.2	북동	56	15.4	1009.6	-	109	
2024/04/23 15:17:00	26.0	서남서	238	15.54	0.72	5.2	0.99	6.5	10.4	북동	51	15.4	1009.5	-	97	
2024/04/23 15:18:00	26.7	서남서	238	15.54	0.73	5.2	0.99	6.5	9.8	동북동	58	15.5	1009.6	-	115	
2024/04/23 15:19:00	25.8	서남서	241	15.54	0.70	4.6	0.89	3.5	10.1	동북동	61	15.5	1009.6	-	55	
2024/04/23 15:20:00	27.8	서남서	254	15.54	0.72	4.7	0.89	3.5	10.6	북동	48	15.5	1009.6	-	94	
2024/04/23 15:21:00	26.3	서남서	246	15.54	0.80	4.9	1.06	5.5	9.7	북동	46	15.5	1009.6	-	67	
2024/04/23 15:22:00	28.1	서남서	243	15.54	0.81	5.0	1.06	5.5	8.5	북동	44	15.6	1009.6	-	68	
2024/04/23 15:23:00	23.3	서남서	239	15.54	0.81	4.8	1.06	5.5	9.6	북동	54	15.5	1009.5	-	70	
2024/04/23 15:24:00	21.2	서남서	246	15.54	0.79	4.5	1.06	5.5	11.1	북동	55	15.4	1009.5	-	78	
2024/04/23 15:25:00	24.4	서남서	240	15.54	0.76	4.8	0.99	6.5	8.8	북동	39	15.5	1009.4	-	94	
2024/04/23 15:26:00	19.8	서남서	244	15.54	0.77	5.1	1.10	4.0	10.9	동북동	59	15.5	1009.3	-	112	
2024/04/23 15:27:00	27.0	서남서	249	15.54	0.77	5.3	1.10	4.0	10.0	북동	49	15.5	1009.4	-	105	
2024/04/23 15:28:00	26.1	서남서	245	15.55	0.75	5.6	1.10	4.0	11.0	동북동	59	15.5	1009.2	-	132	
2024/04/23 15:29:00	24.4	서남서	250	15.54	0.80	6.0	1.14	5.5	11.8	북동	52	15.4	1009.3	-	89	
2024/04/23 15:30:00	24.8	서남서	244	15.54	0.79	5.5	1.14	5.5	10.7	북동	48	15.4	1009.3	-	80	
2024/04/23 15:31:00	19.2	서남서	240	15.54	0.79	5.5	1.18	5.5	10.0	북동	50	15.4	1009.4	-	94	
2024/04/23 15:32:00	20.5	서남서	240	15.54	0.83	5.0	1.18	5.5	10.1	북동	56	15.4	1009.4	-	83	
2024/04/23 15:33:00	22.0	서남서	243	15.55	0.77	4.5	1.18	5.5	10.1	북동	46	15.5	1009.4	-	67	
2024/04/23 15:34:00	21.8	남서	232	15.55	0.75	4.4	1.18	5.5	11.0	동북동	59	15.4	1009.4	-	105	
2024/04/23 15:35:00	19.5	서남서	249	15.55	0.78	4.6	1.18	5.5	9.8	동북동	58	15.3	1009.4	-	79	
2024/04/23 15:36:00	19.5	서남서	250	15.55	0.73	5.1	0.94	6.5	11.9	북동	49	15.4	1009.4	-	77	
2024/04/23 15:37:00	20.9	서남서	242	15.55	0.73	5.4	0.94	6.5	9.7	북동	54	15.4	1009.5	-	78	
2024/04/23 15:38:00	20.8	서남서	239	15.54	0.79	4.9	0.99	4.0	11.9	동북동	57	15.3	1009.4	-	88	
2024/04/23 15:39:00	19.4	서남서	238	15.54	0.77	4.7	0.99	4.0	12.6	동북동	61	15.4	1009.3	-	91	
2024/04/23 15:40:00	23.1	서남서	244	15.54	0.77	5.0	1.05	6.5	12.8	동북동	60	15.4	1009.3	-	79	
2024/04/23 15:41:00	25.8	남서	234	15.54	0.79	5.0	1.05	6.5	9.2	북동	56	15.3	1009.5	-	19	
2024/04/23 15:42:00	23.8	서남서	242	15.54	0.77	5.6	1.05	6.5	7.8	북동	45	15.3	1009.6	-	74	
2024/04/23 15:43:00	20.9	서남서	241	15.54	0.78	5.7	1.05	6.5	10.3	북동	43	15.4	1009.5	-	112	
2024/04/23 15:44:00	27.8	서남서	247	15.54	0.75	5.4	1.00	4.0	8.4	북동	53	15.4	1009.5	-	104	
2024/04/23 15:45:00	24.4	남서	236	15.55	0.82	5.3	1.07	5.5	11.0	동북동	62	15.4	1009.4	-	112	
2024/04/23 15:46:00	20.7	서남서	244	15.54	0.81	4.9	1.07	5.5	10.1	북동	45	15.3	1009.5	-	115	
2024/04/23 15:47:00	25.6	남서	236	15.54	0.81	5.2	1.07	5.5	9.7	동북동	63	15.3	1009.5	-	85	
2024/04/23 15:48:00	20.1	서남서	246	15.54	0.89	5.4	1.23	6.0	8.9	북동	50	15.3	1009.6	-	90	
2024/04/23 15:49:00	24.4	서남서	246	15.54	0.85	5.3	1.23	6.0	9.3	북동	47	15.3	1009.6	-	112	
2024/04/23 15:50:00	22.2	서남서	244	15.54	0.85	5.1	1.23	6.0	8.8	북동	49	15.3	1009.6	-	117	
2024/04/23 15:51:00	20.5	서남서	242	15.54	0.87	5.1	1.35	5.5	8.3	북동	54	15.2	1009.5	-	127	
2024/04/23 15:52:00	25.1	서남서	243	15.54	0.86	4.6	1.35	5.5	8.1	북동	39	15.4	1009.6	-	129	
2024/04/23 15:53:00	20.4	서남서	239	15.55	0.84	4.4	1.35	5.5	8.1	북동	53	15.3	1009.6	-	129	
2024/04/23 15:54:00	19.5	서남서	245	15.54	0.83	4.2	1.35	5.5	9.4	동북동	59	15.3	1009.5	-	133	
2024/04/23 15:55:00	19.4	서남서	251	15.54	0.78	4.4	1.05	4.0	11.7	동북동	57	15.3	1009.3	-	125	
2024/04/23 15:56:00	24.3	서남서	241	15.54	0.75	4.6	0.91	5.5	8.1	북동	52	15.2	1009.5	-	92	
2024/04/23 15:57:00	25.7	남서	235	15.54	0.72	4.7	1.08	5.5	8.8	동북동	60	15.3	1009.4	-	130	
2024/04/23 15:58:00	21.7	남서	232	15.54	0.74	4.8	1.08	5.5	10.1	동북동	67	15.2	1009.4	-	95	
2024/04/23 15:59:00	21.7	남서	233	15.54	0.79	4.7	1.08	5.5	8.6	북동	48	15.2	1009.5	-	136	
2024/04/23 16:00:00	23.9	서남서	243	15.54	0.81	4.6	1.08	5.5	7.8	북동	44	15.2	1009.5	-	76	
2024/04/23 16:01:00	20.4	서남서	246	15.54	0.84	4.8	1.01	3.5	9.8	북동	55	15.4	1009.4	-	107	
2024/04/23 16:02:00	27.2	서남서	241	15.55	0.85	4.9	1.01	3.5	6.9	동북동	63	15.3	1009.4	-	96	
2024/04/23 16:03:00	19.4	남서	236	15.54	0.82	5.0	1.01	3.5	9.8	동북동	59	15.2	1009.3	-	103	
2024/04/23 16:04:00	22.2	서남서	242	15.54	0.78	5.1	1.01	4.0	9.9	북동	55	15.3	1009.4	-	117	
2024/04/23 16:05:00	21.3	서남서	242	15.55	0.78	4.7	1.10	4.0	8.4	동북동	61	15.3	1009.4	-	92	
2024/04/23 16:06:00	19.7	서남서	245	15.55	0.80	5.2	1.10	4.0	8.5	동북동	60	15.3	1009.4	-	101	
2024/04/23 16:07:00	19.5	서남서	245	15.55	0.80	4.9	1.10	4.0	8.7	북동	56	15.2	1009.5	-	100	
2024/04/23 16:08:00	19.2	남서	235	15.55	0.82	5.0	1.10	4.0	9.2	북북동	33	15.3	1009.6	-	131	
2024/04/23 16:09:00	17.3	남서	233	15.55	0.79	5.3	1.07	4.0	8.5	동북동	70	15.3	1009.5	-	94	
2024/04/23 16:10:00	19.4	남서	234	15.55	0.82	5.2	1.07	4.0	9.8	북동	51	15.3	1009.4	-	85	
2024/04/23 16:11:00	16.1	남서	236	15.55	0.87	5.2	1.07	4.0	8.6	북북동	30	15.2	1009.5	-	84	
2024/04/23 16:12:00	21.6	서남서	237	15.55	0.87	5.3	1.04	4.0	9.1	동북동	58	15.3	1009.4	-	91	
2024/04/23 16:13:00	17.4	남서	229	15.55	0.85	5.2	1.04	4.0	7.6	북동	50	15.3	1009.5	-	124	
2024/04/23 16:14:00	19.3	서남서	246	15.55	0.85	5.4	1.10	5.0	6.4	동북동	59	15.3	1009.5	-	124	
2024/04/23 16:15:00	20.5	서남서	244	15.55	0.77	5.5	1.10	5.0	7.7	동북동	58	15.3	1009.6	-	133	
2024/04/23 16:16:00	19.0	서남서	241	15.55	0.78	5.3	1.11	4.0	8.2	북동	34	15.3	1009.5	-	131	
2024/04/23 16:17:00	13.0	남서	235	15.55	0.82	5.3	1.11	4.0	7.8	북동	56	15.3	1009.4	-	119	
2024/04/23 16:18:00	18.3	서남서	240	15.55	0.79	5.0	1.11	4.0	9.4	북동	48	15.3	1009.4	-	113	
2024/04/23 16:19:00	16.9	서남서	243	15.55	0.82	4.6	1.11	4.0	8.8	동북동	58	15.2	1009.3	-	102	
2024/04/23 16:20:00	15.4	남서	234	15.55	0.86	4.8	1.10	5.0	10.6	북동	46	15.2	1009.3	-	67	
2024/04/23 16:21:00	15.6	서남서	248	15.55	0.85	4.9	1.04	5.5	8.6	북북동	31	15.3	1009.4	-	70	
2024/04/23 16:22:00	18.0	남서	235	15.55	0.88	5.1	1.20	5.0	6.4	북북동	29	15.3	1009.5	-	81	
2024/04/23 16:23:00	14.8	서남서	239	15.55	0.87	5.0	1.20	5.0	6.7	북북동	30	15.2	1009.5	-	74	
2024/04/23 16:24:00	14.6	서남서	241	15.55	0.83	5.1	1.20	5.0	6.0	북동	37	15.2	1009.6	-	91	
2024/04/23 16:25:00	15.1	서남서	237	15.55	0.85	5.0	1.20	5.0	6.0	북동	55	15.2	1009.5	-	108	
2024/04/23 16:26:00	14.6	서남서	252	15.55	0.80	5.0	1.01	6.0	7.2	북동	47	15.2	1009.5	-	116	
2024/04/23 16:27:00	14.2	서남서	246	15.55	0.81	5.3	1.09	6.5	7.6	북동	51	15.2	1009.4	-	110	
2024/04/23 16:28:00	15.7	남서	232	15.55	0.85	5.2	1.09	6.5	6.3	북동	36	15.3	1009.5	-	50	
2024/04/23 16:29:00	13.2	남서	234	15.55	0.87	5.3	1.09	6.5	7.5	동북동	60	15.2	1009.3	-	122	
2024/04/23 16:30:00	14.2	서남서	241	15.55	0.89	5.3	1.09	6.5	8.8	동북동	57	15.2	1009.2	-	110	
2024/04/23 16:31:00	15.3	서남서	247	15.55	0.90	5.4	1.09	6.5	9.1	동북동	68	15.2	1009.2	-	78	
2024/04/23 16:32:00	17.6	서남서	247	15.55	0.86	5.4	1.09	6.5	9.3	동북동	61	15.3	1009.3	-	85	
2024/04/23 16:33:00	17.5	서남서	250	15.55	0.82	5.3	1.05	5.5	9.4	북동	45	15.2	1009.2	-	49	
2024/04/23 16:34:00	17.9	서남서	247	15.55	0.78	5.1	1.00	4.0	6.7	북동	38	15.2	1009.3	-	60	
2024/04/23 16:35:00	15.3	서남서	239	15.55	0.80	4.9	1.03	4.0	8.2	북동	47	15.2	1009.3	-	4	
2024/04/23 16:36:00	14.2	서남서	245	15.55	0.83	4.8	1.11	4.5	9.3	북동	51	15.2	1009.3	-	332	
2024/04/23 16:37:00	14.9	서남서	250	15.55	0.86	5.2	1.16	5.5	9.7	동북동	57	15.2	1009.3	-	81	
2024/04/23 16:38:00	13.4	남서	234	15.55	0.92	5.2	1.29	5.5	10.0	동북동	70	15.2	1009.2	-	71	
2024/04/23 16:39:00	14.7	서남서	249	15.55	0.91	5.2	1.29	5.5	8.5	북동	55	15.2	1009.3	-	80	
2024/04/23 16:40:00	15.9	서남서	243	15.55	0.94	5.0	1.29	5.5	8.2	동북동	62	15.2	1009.3	-	168	
2024/04/23 16:41:00	15.8	남서	235	15.55	0.96	4.9	1.29	5.5	8.4	북동	53	15.2	1009.3	-	117	
2024/04/23 16:42:00	17.4	남서	226	15.55	0.92	4.6	1.29	5.5	8.3	동북동	65	15.2	1009.2	-	60	
2024/04/23 16:43:00	13.5	서남서	242	15.55	0.86	4.8	1.27	4.5	8.8	북동	45	15.2	1009.3	-	351	
2024/04/23 16:44:00	16.0	서남서	252	15.55	0.78	5.1	1.08	4.0	9.1	북동	51	15.2	1009.1	-	101	
2024/04/23 16:45:00	12.6	남서	236	15.55	0.72	5.2	0.97	4.5	11.2	동북동	61	15.1	1008.9	-	95	
2024/04/23 16:46:00	12.2	서남서	237	15.55	0.83	5.3	1.52	5.5	9.8	북동	47	15.1	1009.1	-	108	
2024/04/23 16:47:00	13.2	서	260	15.55	0.90	5.5	1.52	5.5	9.9	북동	45	15.2	1009.1	-	89	
2024/04/23 16:48:00	12.4	서남서	256	15.55	0.94	5.6	1.52	6.0	9.6	북동	37	15.1	1009.0	-	89	
2024/04/23 16:49:00	15.1	남서	236	15.55	0.98	5.9	1.52	6.0	9.1	동북동	62	15.2	1009.1	-	107	
2024/04/23 16:50:00	15.5	서남서	240	15.55	0.97	6.1	1.52	6.0	9.7	북동	52	15.1	1009.1	-	106	
2024/04/23 16:51:00	10.4	서남서	255	15.55	0.83	5.3	1.20	6.0	8.3	북동	41	15.2	1009.1	-	90	
2024/04/23 16:52:00	13.3	서남서	244	15.55	0.96	5.5	1.22	5.0	10.7	북동	46	15.1	1009.1	-	98	
2024/04/23 16:53:00	9.8	서남서	256	15.55	0.98	5.6	1.28	5.0	8.8	북동	38	15.2	1009.1	-	95	
2024/04/23 16:54:00	15.2	서남서	246	15.55	1.01	5.4	1.28	5.0	9.7	북동	50	15.1	1009.0	-	95	
2024/04/23 16:55:00	10.7	서남서	238	15.55	1.02	5.6	1.28	5.0	10.7	동북동	63	15.2	1008.9	-	96	
2024/04/23 16:56:00	13.3	서남서	244	15.55	0.97	5.3	1.30	5.5	9.7	북동	55	15.1	1009.0	-	73	
2024/04/23 16:57:00	12.6	서남서	245	15.55	1.01	5.2	1.54	4.5	7.1	북동	42	15.0	1009.1	-	103	
2024/04/23 16:58:00	8.6	서	262	15.55	1.09	5.3	1.54	4.5	10.2	북동	54	15.1	1009.0	-	104	
2024/04/23 16:59:00	10.4	서남서	251	15.55	1.09	5.4	1.54	4.5	12.1	북동	49	15.0	1009.0	-	94	
2024/04/23 17:00:00	14.3	서남서	240	15.54	1.12	5.3	1.56	5.0	8.3	북동	46	15.2	1009.1	-	99	
2024/04/23 17:01:00	11.2	서남서	249	15.54	1.08	5.4	1.56	5.0	11.5	동북동	60	15.0	1008.9	-	113	
2024/04/23 17:02:00	11.7	서남서	242	15.53	1.03	5.6	1.56	5.0	10.7	북동	53	15.0	1008.9	-	90	
2024/04/23 17:03:00	12.8	서남서	243	15.53	1.02	5.3	1.56	5.0	8.8	북동	50	15.1	1009.0	-	111	
2024/04/23 17:04:00	9.3	남서	220	15.52	1.00	5.2	1.24	5.0	9.0	북동	54	15.0	1009.0	-	153	
2024/04/23 17:05:00	11.8	서남서	254	15.52	0.99	5.6	1.24	5.0	11.4	동북동	61	15.0	1008.9	-	125	
2024/04/23 17:06:00	12.5	서남서	240	15.52	1.02	5.8	1.24	5.0	8.9	동북동	59	15.1	1009.0	-	104	
2024/04/23 17:07:00	13.8	남서	232	15.52	1.04	5.7	1.34	5.0	9.2	북동	44	15.1	1009.0	-	109	
2024/04/23 17:08:00	11.5	서남서	241	15.52	0.99	5.9	1.34	5.0	8.6	북북동	33	15.0	1009.0	-	102	
2024/04/23 17:09:00	10.6	서남서	237	15.52	1.03	5.6	1.52	5.5	9.6	북동	44	15.1	1009.0	-	109	
2024/04/23 17:10:00	9.9	서남서	245	15.52	1.09	5.5	1.52	5.5	8.7	북동	53	15.0	1009.0	-	73	
2024/04/23 17:11:00	13.0	서남서	238	15.52	1.03	5.4	1.52	5.5	8.5	북동	51	15.0	1009.0	-	83	
2024/04/23 17:12:00	11.0	서남서	240	15.51	1.02	4.8	1.52	5.5	8.8	동북동	60	15.0	1008.9	-	121	
2024/04/23 17:13:00	11.1	서남서	239	15.51	1.07	5.3	1.25	6.0	10.2	북동	47	15.0	1008.9	-	101	
2024/04/23 17:14:00	10.3	남서	226	15.51	1.06	5.4	1.35	5.5	10.2	북동	40	15.0	1009.0	-	102	
2024/04/23 17:15:00	7.8	남서	217	15.51	1.06	5.4	1.35	5.5	9.2	동북동	66	14.9	1008.9	-	105	
2024/04/23 17:16:00	9.7	남서	218	15.51	1.09	5.8	1.44	4.0	9.3	북동	55	14.9	1009.0	-	86	
2024/04/23 17:17:00	6.3	서남서	246	15.51	1.12	5.8	1.44	4.0	10.6	동북동	59	14.9	1008.9	-	102	
2024/04/23 17:18:00	5.2	서남서	245	15.51	1.13	5.6	1.44	4.0	11.2	북동	47	14.9	1008.9	-	101	
2024/04/23 17:19:00	8.3	남남서	207	15.51	1.12	5.6	1.44	4.0	8.9	북동	48	14.8	1009.0	-	101	
2024/04/23 17:20:00	12.2	남서	223	15.51	1.12	5.2	1.44	4.0	8.7	북동	54	14.9	1009.1	-	64	
2024/04/23 17:21:00	7.1	남남서	198	15.51	1.02	4.9	1.27	4.5	10.2	북동	44	14.9	1009.0	-	103	
2024/04/23 17:22:00	8.7	남남서	203	15.51	1.03	5.0	1.33	6.5	9.1	북동	43	14.8	1009.1	-	100	
2024/04/23 17:23:00	8.8	서남서	240	15.51	1.00	5.0	1.33	6.5	8.8	북동	42	14.8	1009.1	-	98	
2024/04/23 17:24:00	6.9	남남서	196	15.51	1.00	5.1	1.33	6.5	9.8	북동	44	14.8	1009.1	-	106	
2024/04/23 17:25:00	7.8	남서	219	15.51	0.96	5.2	1.33	6.5	9.2	동북동	63	14.7	1009.1	-	122	
2024/04/23 17:26:00	7.9	남서	225	15.51	0.92	5.1	1.26	4.5	8.7	북동	54	14.7	1009.1	-	87	
2024/04/23 17:27:00	7.2	남남서	197	15.51	0.96	5.0	1.26	4.5	9.4	북동	47	14.6	1009.2	-	78	
2024/04/23 17:28:00	8.0	남남서	208	15.51	1.01	5.1	1.34	5.5	9.4	북동	46	14.7	1009.1	-	121	
2024/04/23 17:29:00	6.2	서남서	243	15.51	1.04	5.3	1.40	5.0	8.6	북동	43	14.6	1009.0	-	106	
2024/04/23 17:30:00	2.7	서남서	238	15.51	1.08	5.5	1.40	5.0	8.1	북동	36	14.6	1009.1	-	52	
2024/04/23 17:31:00	4.7	남동	125	15.51	1.09	5.5	1.40	5.0	7.9	북동	52	14.7	1009.2	-	95	
2024/04/23 17:32:00	3.3	남서	217	15.51	1.04	5.5	1.40	5.0	9.1	북동	55	14.7	1009.0	-	66	
2024/04/23 17:33:00	6.1	남	188	15.52	1.00	5.2	1.22	6.5	10.0	북동	39	14.7	1009.1	-	101	
2024/04/23 17:34:00	3.6	남남서	204	15.52	1.00	5.3	1.22	6.5	8.1	북동	54	14.7	1009.2	-	68	
2024/04/23 17:35:00	3.4	남남동	164	15.52	1.02	5.3	1.45	5.5	12.2	북동	52	14.7	1009.1	-	88	
2024/04/23 17:36:00	-	-	-	-	0.00	0.0	0.00	0.0	10.5	동북동	58	14.8	1009.0	-	0	
2024/04/23 17:37:00	2.5	북	351	15.54	0.00	0.0	0.00	0.0	9.5	북동	50	14.7	1009.1	-	80	
2024/04/23 17:38:00	6.5	남서	216	15.52	0.71	3.9	1.43	3.9	8.3	북동	45	14.6	1009.1	-	107	
2024/04/23 17:39:00	3.8	남서	233	15.52	0.88	4.2	1.76	4.2	9.1	북동	51	14.7	1009.1	-	174	
2024/04/23 17:40:00	1.8	서	271	15.51	1.05	5.1	1.38	6.0	10.5	북동	53	14.7	1009.1	-	197	
2024/04/23 17:41:00	3.5	동	82	15.51	1.06	4.7	1.38	6.0	9.5	북동	52	14.5	1009.2	-	75	
2024/04/23 17:42:00	5.1	남서	224	15.51	1.13	5.4	1.60	7.0	8.7	북동	46	14.5	1009.1	-	98	
2024/04/23 17:43:00	3.7	서남서	256	15.51	1.19	5.6	1.60	7.0	8.3	북동	50	14.5	1009.2	-	92	
2024/04/23 17:44:00	7.1	서	271	15.51	1.16	5.4	1.60	7.0	8.4	북동	54	14.5	1009.1	-	101	
2024/04/23 17:45:00	0.1	남	173	15.51	1.12	5.5	1.60	7.0	9.0	북동	49	14.5	1009.3	-	92	
2024/04/23 17:46:00	5.1	서남서	243	15.51	1.14	5.6	1.49	6.5	9.7	북동	52	14.4	1009.2	-	99	
2024/04/23 17:47:00	3.9	서	267	15.51	1.12	5.7	1.52	6.5	9.3	북동	53	14.3	1009.2	-	84	
2024/04/23 17:48:00	2.9	동	79	15.51	1.18	6.2	1.52	6.5	9.2	동북동	64	14.4	1009.2	-	97	
2024/04/23 17:49:00	2.1	서	262	15.50	1.19	6.1	1.52	6.5	9.9	동북동	64	14.3	1009.1	-	105	
2024/04/23 17:50:00	1.0	서	268	15.50	1.12	6.0	1.52	6.5	9.5	북동	52	14.3	1009.1	-	108	
2024/04/23 17:51:00	1.6	북동	34	15.50	1.11	5.9	1.89	4.5	8.7	북동	51	14.3	1009.3	-	95	
2024/04/23 17:52:00	2.2	남동	138	15.50	1.12	5.8	1.89	4.5	7.8	북동	45	14.3	1009.2	-	84	
2024/04/23 17:53:00	1.6	남남서	193	15.50	1.06	5.4	1.89	4.5	8.2	북동	34	14.2	1009.4	-	97	
2024/04/23 17:54:00	6.4	동	88	15.50	1.10	5.4	1.89	4.5	9.3	동북동	60	14.2	1009.3	-	72	
2024/04/23 17:55:00	3.2	북북서	337	15.50	1.06	5.3	1.63	5.0	6.4	북동	51	14.2	1009.4	-	89	
2024/04/23 17:56:00	2.6	동북동	69	15.50	1.03	5.4	1.63	5.0	8.9	북동	56	14.2	1009.3	-	81	
2024/04/23 17:57:00	5.7	동	87	15.50	1.00	5.1	1.33	5.0	9.1	동북동	61	14.2	1009.2	-	84	
2024/04/23 17:58:00	4.1	동남동	122	15.50	0.92	5.1	1.39	5.5	9.1	북동	50	14.1	1009.3	-	99	
2024/04/23 17:59:00	8.2	동북동	76	15.50	0.94	5.4	1.39	5.5	8.2	동북동	58	14.2	1009.4	-	92	
2024/04/23 18:00:00	2.8	동북동	77	15.50	0.97	5.5	1.39	5.5	6.9	북동	55	14.1	1009.4	-	85	
2024/04/23 18:01:00	8.4	동	83	15.51	1.00	5.6	1.39	5.5	9.4	동북동	63	14.1	1009.4	-	97	
2024/04/23 18:02:00	5.0	동	99	15.51	1.09	5.5	1.39	5.5	8.4	동북동	71	14.1	1009.4	-	70	
2024/04/23 18:03:00	6.7	동남동	105	15.52	1.00	5.4	1.23	6.0	8.4	동북동	59	14.0	1009.4	-	104	
2024/04/23 18:04:00	8.1	동	85	15.52	1.03	5.5	1.29	4.0	8.0	북동	42	13.9	1009.5	-	81	
2024/04/23 18:05:00	6.3	동	82	15.52	1.02	5.3	1.29	4.0	6.1	북동	35	14.0	1009.6	-	111	
2024/04/23 18:06:00	7.6	동	80	15.52	0.97	5.4	1.29	4.0	7.3	북동	45	14.0	1009.7	-	113	
2024/04/23 18:07:00	7.6	동남동	105	15.53	0.93	5.2	1.29	4.0	6.1	북동	35	13.9	1009.7	-	128	
2024/04/23 18:08:00	6.9	동북동	60	15.53	0.89	5.3	1.14	5.5	6.2	북동	40	13.9	1009.7	-	86	
2024/04/23 18:09:00	5.8	동	91	15.53	0.93	5.4	1.63	5.5	6.2	동북동	60	13.9	1009.7	-	66	
2024/04/23 18:10:00	11.3	동	85	15.53	0.92	5.5	1.63	5.5	7.9	북동	49	13.9	1009.7	-	100	
2024/04/23 18:11:00	4.7	동	91	15.53	0.98	6.1	1.63	5.5	7.4	북동	54	13.8	1009.7	-	74	
2024/04/23 18:12:00	6.2	동북동	76	15.53	0.97	5.8	1.63	5.5	5.7	동북동	58	13.8	1009.7	-	90	
2024/04/23 18:13:00	7.8	동북동	74	15.53	0.92	5.9	1.15	4.5	6.8	북동	55	13.8	1009.6	-	93	
2024/04/23 18:14:00	3.1	동남동	123	15.53	0.88	5.4	1.14	4.5	7.1	북동	50	13.7	1009.5	-	103	
2024/04/23 18:15:00	4.6	동	81	15.53	0.90	5.0	1.14	4.5	7.7	동북동	70	13.7	1009.4	-	78	
2024/04/23 18:16:00	8.5	동	95	15.53	0.90	4.9	1.14	4.5	8.1	동북동	60	13.8	1009.5	-	79	
2024/04/23 18:17:00	6.5	동	100	15.53	0.93	5.1	1.42	6.0	9.3	북동	56	13.7	1009.3	-	93	
2024/04/23 18:18:00	4.1	남동	134	15.54	0.99	5.6	1.42	6.0	9.2	북동	53	13.6	1009.4	-	84	
2024/04/23 18:19:00	4.1	동남동	119	15.54	1.01	5.5	1.42	6.0	9.3	북동	54	13.7	1009.4	-	99	
2024/04/23 18:20:00	6.6	동	87	15.54	1.06	5.5	1.80	5.0	9.0	북동	54	13.6	1009.5	-	112	
2024/04/23 18:21:00	5.8	동남동	112	15.54	0.97	5.2	1.80	5.0	7.2	북동	54	13.6	1009.5	-	90	
2024/04/23 18:22:00	7.5	동	89	15.54	1.02	5.2	1.80	5.0	7.1	북동	45	13.7	1009.6	-	103	
2024/04/23 18:23:00	7.9	동	93	15.53	1.07	5.4	1.80	5.0	5.9	북동	51	13.6	1009.5	-	103	
2024/04/23 18:24:00	8.1	동남동	119	15.53	1.04	5.7	1.48	5.5	7.2	동북동	66	13.6	1009.5	-	107	
2024/04/23 18:25:00	9.2	동남동	103	15.53	1.05	5.8	1.48	5.5	7.3	북동	47	13.6	1009.5	-	108	
